arxiv_id,title,first_submitted,primary_category,D1,D2,D3,D4,D5,D6,D7_code,D7_data,D8,D9,needs_fulltext,evidence
2605.06345,More Than Can Be Said: A Benchmark and Framework for Pre-Question Scientific Ideation,2026-05-07,cs.AI,SYSTEM,L1_STAGE,IDEATION,UNCLEAR,BENCHMARK_METRIC;LLM_JUDGE,TRACES,NO,NO,CAPABILITY,CO_PERFORMER,1,"""InciteResearch, a multi-agent framework designed to make a researcher's implicit understanding explicit, inspectable, and actionable""; ""enforcing a 7-stage causal derivation trace""; ""four scientific modes"" not named, so domain undetermined."
2605.06390,Automated alignment is harder than you think,2026-05-07,cs.AI,POSITION,NA,NA,GENERAL_ML,NONE,NONE,NO,NO,CONCEPTUAL,UNSPECIFIED,0,"""We argue that ... this plan could produce compelling but catastrophically misleading safety assessments"" - argument only, no system or empirical study."
2605.06607,AI CFD Scientist: Toward Open-Ended Computational Fluid Dynamics Discovery with Physics-Aware AI Agents,2026-05-07,physics.flu-dyn,SYSTEM,L3_CLOSED_LOOP,IDEATION;LITERATURE;EXP_DESIGN;EXECUTION;ANALYSIS;WRITING,PHYSICS,BENCHMARK_METRIC;HELD_OUT_TRANSFER,TRACES;REPRO_ARTIFACTS,YES,PARTIAL,DISCOVERY,NONE_CLAIMED,0,"'span literature-grounded ideation, validated execution, vision-based physics verification, source-code modification, and figure-grounded writing within a single inspectable workflow'; 'autonomously discovers a Spalart-Allmaras runtime correction that reduces lower-wall Cf RMSE against DNS by 7.89%'; 'Code, prompts, and run artifacts are released'"
2605.06635,Cited but Not Verified: Parsing and Evaluating Source Attribution in LLM Deep Research Agents,2026-05-07,cs.CL,BENCHMARK,NA,NA,GENERAL_ML,LLM_JUDGE;HUMAN_EXPERT;BENCHMARK_METRIC,PROVENANCE,NO,NO,METHOD,EVALUATOR,0,'first source attribution evaluation framework that uses a reproducible AST parser to extract and evaluate inline citations'; 'rubric-based LLM-as-a-judge evaluators calibrated through human review'
2605.06839,LLM-Guided Open Hypothesis Learning from Autonomous Scanning Probe Microscopy Experiments,2026-05-07,cond-mat.mtrl-sci,SYSTEM,L3_CLOSED_LOOP,IDEATION;EXP_DESIGN;EXECUTION;ANALYSIS,MATERIALS,REAL_WORLD,NONE,NO,NO,CAPABILITY,UNSPECIFIED,0,"'implement it for autonomous scanning probe microscopy'; 'Starting from five seed measurements, the workflow evolves ... toward interpretable voltage-time growth laws'"
2605.07022,Self-Driving Datasets: From 20 Million Papers to Nuanced Biomedical Knowledge at Scale,2026-05-07,cs.LG,SYSTEM,L2_PIPELINE,LITERATURE;ANALYSIS,BIOMED,LLM_JUDGE;BENCHMARK_METRIC,PROVENANCE;REPRO_ARTIFACTS,YES,YES,CAPABILITY,NONE_CLAIMED,0,"'Starling, a multi-agent deep research system that, given only a natural-language task description, designs ... retrieval filters, induces an extraction schema, and emits structured records with ... supporting passages'; 'Frontier-model rejection of our extractions is 0.6-7.7%'"
2605.08956,Agentic AI Scientists Are Not Built For Autonomous Scientific Discovery,2026-05-09,cs.AI,POSITION,NA,NA,GENERAL_ML,NONE,NONE,NO,NO,CONCEPTUAL,UNSPECIFIED,0,"'This position paper argues that although they already function as co-scientists, agentic AI scientists are not built for autonomous scientific discovery'"
2605.10224,Hypothesis-Driven Deep Research with Large Language Models: A Structured Methodology for Automated Knowledge Discovery,2026-05-11,cs.AI,FRAMEWORK,NA,LITERATURE;ANALYSIS;WRITING,MULTI,BENCHMARK_METRIC,TRACES;PROVENANCE;UNCERTAINTY,NO,NO,METHOD,UNSPECIFIED,1,'We propose the Hypothesis-Driven Deep Research (HDRI) methodology ... to organize general-purpose deep research across arbitrary domains'; 'fact reasoning framework with traceable reasoning chains and quantified confidence propagation'; domains of the five case studies and who gave the 4.46/5 rating are not stated
2605.10246,SciIntegrity-Bench: A Benchmark for Evaluating Academic Integrity in AI Scientist Systems,2026-05-11,cs.AI,BENCHMARK,NA,NA,GENERAL_ML,BENCHMARK_METRIC,REPRO_ARTIFACTS,YES,YES,METHOD,EVALUATOR,0,"'We introduce SCIINTEGRITY-BENCH, the first benchmark designed around a dilemmatic evaluation paradigm'; 'We release SCIINTEGRITY-BENCH at https://github.com/...'"
2605.10574,LLM Jaggedness Unlocks Scientific Creativity,2026-05-11,cs.AI,BENCHMARK,NA,NA,MULTI,BENCHMARK_METRIC,NONE,NO,NO,METHOD,UNSPECIFIED,0,"'We introduce SciAidanBench, a benchmark of open-ended scientific questions'; 'individual models display uneven strengths across scientific subfields'"
2605.10813,"NanoResearch: Co-Evolving Skills, Memory, and Policy for Personalized Research Automation",2026-05-11,cs.AI,SYSTEM,L3_CLOSED_LOOP,IDEATION;LITERATURE;EXP_DESIGN;EXECUTION;ANALYSIS;WRITING,GENERAL_ML,BENCHMARK_METRIC,NONE,NO,NO,CAPABILITY,EVALUATOR,0,'automate the full research pipeline from ideation to paper writing'; 'A label-free policy learning converts free-form feedback into persistent parameter updates of the planner'
2605.10848,Rethinking Agentic Search with Pi-Serini: Is Lexical Retrieval Sufficient?,2026-05-11,cs.IR,SYSTEM,L1_STAGE,LITERATURE,GENERAL_ML,BENCHMARK_METRIC,REPRO_ARTIFACTS,YES,NO,CAPABILITY,NONE_CLAIMED,0,"'we introduce Pi-Serini, a search agent equipped with three tools for retrieving, browsing, and reading documents'; 'Source code is available'"
2605.10899,RubricEM: Meta-RL with Rubric-guided Policy Decomposition beyond Verifiable Rewards,2026-05-11,cs.CL,FRAMEWORK,NA,LITERATURE;ANALYSIS;WRITING;REVIEW,GENERAL_ML,BENCHMARK_METRIC;LLM_JUDGE,NONE,NO,NO,METHOD,UNSPECIFIED,0,"'we introduce RubricEM, a rubric-guided reinforcement learning framework'; 'conditioning planning, evidence gathering, review, and synthesis on self-generated rubrics'; 'stagewise rubric judgments'"
2605.11117,GRAFT-ATHENA: Self-Improving Agentic Teams for Autonomous Discovery and Evolutionary Numerical Algorithms,2026-05-11,cs.LG,SYSTEM,L3_CLOSED_LOOP,IDEATION;EXP_DESIGN;EXECUTION;ANALYSIS,PHYSICS,BENCHMARK_METRIC;REAL_WORLD,NONE,NO,NO,DISCOVERY,NONE_CLAIMED,0,"'GRAFT-ATHENA, a self-improving agentic framework, learns from past problems and autonomously expands its own action space'; 'reconstructing Mach-10 flow over the Apollo Command Module from a 1968 report'; 'discovering new numerical methods such as a spectral PINN with exponential convergence'"
2605.11328,Epistemic Uncertainty for Test-Time Discovery,2026-05-11,cs.LG,FRAMEWORK,NA,IDEATION,GENERAL_ML,BENCHMARK_METRIC,UNCERTAINTY,NO,NO,METHOD,NONE_CLAIMED,0,"'UG-TTT addresses this challenge by maintaining a small ensemble of low-rank adapters' - a training/exploration method, not a full system; 'isolates epistemic uncertainty' as a designed measure; 'Across four scientific discovery benchmarks, UG-TTT increases the maximum reward'"
2605.11363,PresentAgent-2: Towards Generalist Multimodal Presentation Agents,2026-05-12,cs.CV,SYSTEM,L2_PIPELINE,LITERATURE;WRITING,OTHER,LLM_JUDGE;BENCHMARK_METRIC,REPRO_ARTIFACTS,YES,PARTIAL,CAPABILITY,NONE_CLAIMED,0,'performs deep research over presentation-friendly sources'; 'we build a multimodal presentation benchmark ... with task-specific evaluation criteria'; 'Code: https://github.com/AIGeeksGroup/PresentAgent-2'
2605.11518,"AutoLLMResearch: Training Research Agents for Automating LLM Experiment Configuration - Learning from Cheap, Optimizing Expensive",2026-05-12,cs.AI,SYSTEM,L3_CLOSED_LOOP,EXP_DESIGN;EXECUTION;ANALYSIS,GENERAL_ML,BENCHMARK_METRIC;HELD_OUT_TRANSFER,NONE,NO,NO,CAPABILITY,NONE_CLAIMED,1,'an agentic framework that mimics how human researchers learn generalizable principles from low-fidelity experiments'; 'formulates configuration research as a long-horizon Markov Decision Process'; 'Extensive evaluation ... on held-out experiments'
2605.11532,"Read, Grep, and Synthesize: Diagnosing Cross-Domain Seed Exposure for LLM Research Ideation",2026-05-12,cs.AI,BENCHMARK,NA,IDEATION;LITERATURE,GENERAL_ML,LLM_JUDGE,REPRO_ARTIFACTS,YES,YES,METHOD,NONE_CLAIMED,0,"'We study this question through PaperGym, a three-stage pipeline ... each scored by rubric-based judges'; 'We release the seed library, rubric prompts, and run scripts'"
2605.11732,AgentDisCo: Towards Disentanglement and Collaboration in Open-ended Deep Research Agents,2026-05-12,cs.IR,SYSTEM,L3_CLOSED_LOOP,LITERATURE;WRITING,OTHER,BENCHMARK_METRIC;LLM_JUDGE,NONE,NO,NO,CAPABILITY,NONE_CLAIMED,1,"'a critic agent to evaluate generated outlines and refine search queries, and a generator agent to retrieve updated results'; 'enabling the framework to self-refine without extensive human intervention'"
2605.13874,GEAR: Genetic AutoResearch for Agentic Code Evolution,2026-05-08,cs.NE,SYSTEM,L3_CLOSED_LOOP,IDEATION;EXP_DESIGN;EXECUTION;ANALYSIS,GENERAL_ML,BENCHMARK_METRIC,TRACES,NO,NO,CAPABILITY,NONE_CLAIMED,0,"'Autonomous research agents can already run machine learning experiments without human supervision'; 'Each research state stores its code changes, reflections, and performance data'"
2605.13877,ARES-LSHADE: Autoresearch-Enhanced LSHADE with Memetic Polish for the GNBG Benchmark,2026-05-09,cs.NE,CASE_STUDY,L3_CLOSED_LOOP,IDEATION;EXP_DESIGN;EXECUTION;ANALYSIS,OTHER,BENCHMARK_METRIC,REPRO_ARTIFACTS,YES,PARTIAL,DISCOVERY,GATEKEEPER,0,"'produced by an autonomous research loop across approximately thirty LLM-driven design experiments'; 'violated the competition's blackbox rule, which we identified before submission'; 'Code and reproducibility artifacts are available'"
2605.14600,SciPaths: Forecasting Pathways to Scientific Discovery,2026-05-14,cs.CL,BENCHMARK,NA,NA,GENERAL_ML,BENCHMARK_METRIC,NONE,NO,NO,METHOD,UNSPECIFIED,0,"'We present SciPaths, a benchmark of 262 expert-annotated gold pathways'; 'Evaluating frontier and open-weight language models, we find that the best model reaches only 0.189 F1'"
2605.14790,Graphs of Research: Citation Evolution Graphs as Supervision for Research Idea Generation,2026-05-14,cs.CL,FRAMEWORK,NA,IDEATION;LITERATURE,GENERAL_ML,LLM_JUDGE,NONE,NO,NO,METHOD,NONE_CLAIMED,0,"'We propose Graphs of Research (GoR), a supervised fine-tuning method'; 'Across head-to-head LLM-judge tournaments against gpt-4o-driven baselines'"
2605.14791,Beyond AI as Assistants: Toward Autonomous Discovery in Cosmology,2026-05-14,astro-ph.IM,SYSTEM,L3_CLOSED_LOOP,IDEATION;EXECUTION;ANALYSIS,PHYSICS,BENCHMARK_METRIC,NONE,NO,NO,CAPABILITY,NONE_CLAIMED,1,"'CosmoEvolve, which targets open-ended scientific workflows through a virtual multi-agent research laboratory'; 'As preliminary demonstrations ... autonomous ACT DR6 data analysis'"
2605.15011,The Scientific Contribution Graph: Automated Literature-based Technological Roadmapping at Scale,2026-05-14,cs.CL,BENCHMARK,NA,LITERATURE,GENERAL_ML,BENCHMARK_METRIC,PROVENANCE,NO,PARTIAL,METHOD,UNSPECIFIED,0,"'We present the Scientific Contribution Graph, a large-scale AI/NLP-domain resource containing 2 million detailed scientific contributions extracted from 230k open-access papers and connected by 12.5 million prerequisite edges'; 'reaching 0.48 MAP ... temporally filtered backtesting'"
2605.15308,SMCEvolve: Principled Scientific Discovery via Sequential Monte Carlo Evolution,2026-05-14,cs.AI,SYSTEM,L3_CLOSED_LOOP,IDEATION;EXECUTION,MULTI,BENCHMARK_METRIC,REPRO_ARTIFACTS,YES,NO,METHOD,NONE_CLAIMED,0,"'Across math, algorithm efficiency, symbolic regression, and end-to-end ML research benchmarks, SMCEvolve surpasses state-of-the-art evolving systems'; 'automatic convergence control'; code released"
2605.16217,Argus: Evidence Assembly for Scalable Deep Research Agents,2026-05-15,cs.CL,SYSTEM,L1_STAGE,LITERATURE,GENERAL_ML,BENCHMARK_METRIC,TRACES;PROVENANCE,NO,NO,CAPABILITY,NONE_CLAIMED,0,'an agentic system in which a Searcher and a Navigator cooperate'; 'reasoning over the completed graph to produce a source-traced final answer'; scored on 'eight benchmarks' / BrowseComp
2605.16616,MLReplicate: Benchmarking Autonomous Research Systems for Machine Learning Reproducibility,2026-05-15,cs.LG,BENCHMARK,NA,EXP_DESIGN;EXECUTION;ANALYSIS;WRITING,GENERAL_ML,LLM_JUDGE;HUMAN_EXPERT,NONE,NO,NO,METHOD,EVALUATOR,0,"'we introduce MLReplicate, an end-to-end benchmark'; 'dual-protocol approach that combines automated conference-style review and structured expert human evaluation'"
2605.17373,FML-bench: A Controlled Study of AI Research Agent Strategies from the Perspective of Search Dynamics,2026-05-17,cs.LG,BENCHMARK,NA,IDEATION;EXP_DESIGN;EXECUTION;ANALYSIS,GENERAL_ML,BENCHMARK_METRIC,REPRO_ARTIFACTS,YES,YES,METHOD,NONE_CLAIMED,0,"'We propose FML-Bench, a benchmark of 18 fundamental ML research tasks'; 'Our benchmark is available at: https://github.com/qrzou/FML-bench'"
2605.17554,"Evaluating Deep Research Agents on Expert Consulting Work: A Benchmark with Verifiers, Rubrics, and Cognitive Traps",2026-05-17,cs.AI,BENCHMARK,NA,LITERATURE;ANALYSIS;WRITING,OTHER,BENCHMARK_METRIC;HUMAN_EXPERT,REPRO_ARTIFACTS,YES,YES,METHOD,EVALUATOR,0,"'a benchmark of 70 SME-authored management consulting prompts'; 'deterministic binary verifiers ... and a five-criterion 0--3 SME rubric'; 'The benchmark, evaluation code, and full prompt corpus are publicly released'"
2605.17790,STRIDE: A Self-Reflective Agent Framework for Reliable Automatic Equation Discovery,2026-05-18,cs.AI,SYSTEM,L3_CLOSED_LOOP,IDEATION;EXECUTION;ANALYSIS,GENERAL_ML,BENCHMARK_METRIC,NONE,NO,NO,METHOD,NONE_CLAIMED,0,"'equations to be proposed, assessed, refined, and reused within a closed-loop discovery process'; 'Experiments on representative symbolic-regression benchmarks and LSR-Synth suites'"
2605.18033,Real-time Multi-instrument Autonomous Discovery of Novel Phase-change Memory Materials,2026-05-18,cond-mat.mtrl-sci,SYSTEM,L3_CLOSED_LOOP,EXP_DESIGN;EXECUTION;ANALYSIS,MATERIALS,REAL_WORLD,UNCERTAINTY,NO,NO,DISCOVERY,NONE_CLAIMED,0,'combining structural property mapping and functional property optimization simultaneously in a closed-loop manner'; 'we found promising electrical PCMs ... within 25 closed-loop iterations'; 'output probabilistic posterior and uncertainty quantification'
2605.18144,Evidence-Grounded Frontier Mapping and Agentic Hypothesis Generation in Nanomedicine,2026-05-18,cs.AI,SYSTEM,L2_PIPELINE,LITERATURE;IDEATION,BIOMED,BENCHMARK_METRIC;HUMAN_EXPERT;LLM_JUDGE,PROVENANCE,NO,NO,CAPABILITY,EVALUATOR,0,'a literature-mapping and research-hypothesis-generation system'; 'generates and scores citation-grounded hypotheses'; 'a retrospective realization benchmark ... and a blinded human reader assessment layer'
2605.18407,Qumus: Realization of An Embodied AI Quantum Material Experimentalist,2026-05-18,cond-mat.mes-hall,SYSTEM,L3_CLOSED_LOOP,IDEATION;EXP_DESIGN;EXECUTION;ANALYSIS;WRITING,MATERIALS,REAL_WORLD,NONE,NO,NO,CAPABILITY,NONE_CLAIMED,0,"'autonomously navigates the full scientific cycle, from hypothesis generation and protocol planning to multi-step experimental execution, result analysis and reporting'; 'the AI-creation of graphene, as well as the first AI-fabrication of complex nanodevices'"
2605.19196,Time to REFLECT: Can We Trust LLM Judges for Evidence-based Research Agents?,2026-05-18,cs.CL,BENCHMARK,NA,REVIEW,GENERAL_ML,BENCHMARK_METRIC,NONE,NO,NO,METHOD,NONE_CLAIMED,0,'we introduce REFLECT ... a meta-evaluation benchmark targeting fine-grained failure detection in agentic environments'; 'best-performing models achieve overall accuracies below 55%'
2605.20025,AutoResearchClaw: Self-Reinforcing Autonomous Research with Human-AI Collaboration,2026-05-19,cs.AI,SYSTEM,L3_CLOSED_LOOP,IDEATION;EXP_DESIGN;EXECUTION;ANALYSIS,GENERAL_ML,BENCHMARK_METRIC,PROVENANCE;REPRO_ARTIFACTS,YES,NO,CAPABILITY,GATEKEEPER,0,'human-in-the-loop collaboration with seven intervention modes spanning full autonomy to step-by-step oversight'; 'verifiable result reporting that prevents fabricated numbers and hallucinated citations'; 'On ARC-Bench ... outperforms AI Scientist v2 by 54.7%'
2605.21413,Teaching AI Through Benchmark Construction: QuestBench as a Course-Based Practice for Accountable Knowledge Work,2026-05-20,cs.AI,BENCHMARK,NA,LITERATURE,SOCIAL_SCI,BENCHMARK_METRIC,NONE,NO,YES,METHOD,EVALUATOR,0,'We present QuestBench as a benchmark artifact and as a reusable classroom setting'; '256 questions across 14 humanities and social-science domains'; dataset on huggingface
2605.21481,AiraXiv: An AI-Driven Open-Access Platform for Human and AI Scientists,2026-05-20,cs.AI,SYSTEM,L0_ASSISTIVE,REVIEW,GENERAL_ML,REAL_WORLD,NONE,NO,NO,CAPABILITY,CO_PERFORMER,1,"'an AI-driven open-access platform built on open preprints, AI-augmented analysis and review, and reader feedback'; 'validate AiraXiv through real-world deployments, including serving as the submission platform for ICAIS 2025'; degree of AI autonomy in review not specified"
2605.21482,DeepWeb-Bench: A Deep Research Benchmark Demanding Massive Cross-Source Evidence and Long-Horizon Derivation,2026-05-20,cs.AI,BENCHMARK,NA,LITERATURE,GENERAL_ML,BENCHMARK_METRIC,PROVENANCE;REPRO_ARTIFACTS,YES,YES,METHOD,EVALUATOR,0,"'We introduce DeepWeb-Bench, a deep research benchmark'; 'Every reference answer is accompanied by a source-provenance record'; 'public benchmark release includes the data, rubrics, and evaluation code'"
2605.21491,Teaching Language Models to Forecast Research Success Through Comparative Idea Evaluation,2026-04-06,cs.LG,SYSTEM,L1_STAGE,REVIEW,GENERAL_ML,BENCHMARK_METRIC;HELD_OUT_TRANSFER,TRACES,NO,NO,CAPABILITY,NONE_CLAIMED,0,'predict which will achieve better benchmark performance'; 'transfer to both a cross-domain time-split test set and an independently constructed test set'; 'interpretable justifications'
2605.21820,Beyond Scalar Objectives: Expert-Feedback-Driven Autonomous Experimentation for Scientific Discovery at the Nanoscale,2026-05-20,cs.LG,SYSTEM,L2_PIPELINE,EXP_DESIGN;EXECUTION;ANALYSIS,MATERIALS,HUMAN_EXPERT;REAL_WORLD,NONE,NO,NO,DISCOVERY,CO_PERFORMER,0,'DKPL enables experts to directly evaluate which experimental output is more promising'; 'able to discover both head-to-head and tail-to-tail domain-wall character in erbium manganite'
2605.22343,"Sibyl-AutoResearch: Autonomous Research Needs Self-Evolving Trial-and-Error Harnesses, Not Paper Generators",2026-05-21,cs.MA,SYSTEM,L3_CLOSED_LOOP,IDEATION;EXP_DESIGN;EXECUTION;ANALYSIS;WRITING;REVIEW,GENERAL_ML,NONE,TRACES;REPRO_ARTIFACTS,YES,NO,METHOD,UNSPECIFIED,1,"'SIBYL, a file-backed autonomous research system that exposes the state, roles, memory, gates, and artifact traces'; 'These traces do not establish a comparative performance claim'"
2605.22662,Claw AI Lab: An Autonomous Multi-Agent Research Team,2026-05-21,cs.AI,SYSTEM,L3_CLOSED_LOOP,IDEATION;EXP_DESIGN;EXECUTION;ANALYSIS;WRITING,GENERAL_ML,HUMAN_EXPERT,TRACES;REPRO_ARTIFACTS,NO,NO,CAPABILITY,GATEKEEPER,1,"'real-time monitoring, artifact inspection, and rollback/resume control through a unified dashboard'; 'consistently preferred by AI expert judges' (human vs LLM judge unclear)"
2605.23204,AutoResearch AI: Towards AI-Powered Research Automation for Scientific Discovery,2026-05-22,cs.AI,SURVEY,NA,NA,MULTI,NONE,NONE,NO,NO,CONCEPTUAL,UNSPECIFIED,0,'This survey examines these developments through AutoResearch'; 'we propose five evaluation dimensions'
2605.23590,Co-ReAct: Rubrics as Step-Level Collaborators for ReAct Agents,2026-05-22,cs.AI,FRAMEWORK,NA,LITERATURE,GENERAL_ML,BENCHMARK_METRIC,REPRO_ARTIFACTS,YES,NO,METHOD,NONE_CLAIMED,0,"'We introduce Co-ReAct, a rubric-guided action-selection framework'; 'can also serve as a drop-in component'"
2605.23917,Multi-Persona Debate System for Automated Scientific Hypothesis Generation,2026-04-14,cs.CL,SYSTEM,L2_PIPELINE,LITERATURE;IDEATION,MATERIALS,LLM_JUDGE;HELD_OUT_TRANSFER,PROVENANCE,NO,NO,CAPABILITY,EVALUATOR,1,"'combines literature retrieval, long-context LLM reasoning, corpus-driven persona induction, and structured multi-agent debate'; 'temporally controlled protocol excluding direct access to target papers'; 'preserving evidence traceability'; scorer identity for Integrative Hypothesis Quality unclear"
2605.24002,Harnessing AtomisticSkills for Agentic Atomistic Research,2026-05-18,physics.chem-ph,SYSTEM,L2_PIPELINE,EXP_DESIGN;EXECUTION;ANALYSIS,MULTI,BENCHMARK_METRIC,REPRO_ARTIFACTS,YES,NO,CAPABILITY,UNSPECIFIED,1,"'open-source harness framework that empowers general-purpose AI coding agents to conduct atomistic research across materials science, chemistry, and drug discovery'; 'autonomous MLIP benchmarking and fine-tuning'; evaluation described only as 'validate its functional coverage against scientific literature'"
2605.24018,EvoSci: A Bio-Inspired Multi-Agent Framework for the Evolution of Scientific Discovery,2026-05-20,cs.AI,SYSTEM,L3_CLOSED_LOOP,IDEATION;REVIEW,GENERAL_ML,LLM_JUDGE,NONE,NO,NO,CAPABILITY,NONE_CLAIMED,0,"'iteratively generate, evaluate, and refine research ideas'; 'LLM-based structured peer-review and comparative ranking evaluations'"
2605.24043,LLM-AutoSciLab: Closed-Loop Scientific Discovery via Active Experimentation with LLMs,2026-05-21,cs.LG,SYSTEM,L3_CLOSED_LOOP,IDEATION;EXP_DESIGN;EXECUTION;ANALYSIS,MULTI,BENCHMARK_METRIC,REPRO_ARTIFACTS,YES,YES,CAPABILITY,NONE_CLAIMED,0,'closed-loop framework that couples hypothesis generation with hypothesis-conditioned experiment selection and mechanism refinement'; 'Code and data are available'
2605.24218,QUEST: Training Frontier Deep Research Agents with Fully Synthetic Tasks,2026-05-22,cs.CL,SYSTEM,L1_STAGE,LITERATURE,GENERAL_ML,BENCHMARK_METRIC,PROVENANCE;REPRO_ARTIFACTS,YES,YES,CAPABILITY,NONE_CLAIMED,0,"'general-purpose deep research agents ... with strong capabilities in fact seeking, citation grounding, and report synthesis'; 'We released everything: models, data, and training scripts'"
2605.24266,An Interactive Paradigm for Deep Research,2026-05-22,cs.CL,SYSTEM,L2_PIPELINE,LITERATURE;WRITING,GENERAL_ML,BENCHMARK_METRIC;HUMAN_EXPERT,TRACES,NO,NO,CAPABILITY,GATEKEEPER,0,"'At each decision point, SteER uses a cost-benefit formulation to determine whether to pause for user input or to proceed autonomously' (mid-process human gates); 'interpretable, mid-process control' (traces); 'preferred by human readers in 85%+ of pairwise alignment judgments'."
2605.25920,Can LLMs Time Travel? Enhancing Temporal Consistency in Legal Agentic Search through Reinforcement Learning,2026-05-25,cs.CL,SYSTEM,L1_STAGE,LITERATURE,OTHER,BENCHMARK_METRIC,PROVENANCE;REPRO_ARTIFACTS,YES,YES,CAPABILITY,NONE_CLAIMED,0,'end-to-end reinforcement learning framework that pairs local statute RAG ... with online web search'; 'precise statute and precedent citations'; 'code and data are available at https://github.com/AlexFanw/LegalSearch-R1'. Legal domain -> OTHER.
2605.25964,LECTOR: Joint Optimization of Scientific Reasoning Graphs and Introduction Generation,2026-05-25,cs.AI,FRAMEWORK,NA,WRITING,GENERAL_ML,BENCHMARK_METRIC,PROVENANCE;REPRO_ARTIFACTS,YES,YES,METHOD,UNSPECIFIED,0,"'we propose LECTOR, a novel Logic-Expression Co-Reinforcement Learning framework' (method, not a full system); 'requires grounding the Introduction in the paper's core evidence'; 'Code and data are available'."
2605.26029,CausaLab: A Scalable Environment for Interactive Causal Discovery Toward AI Scientists,2026-05-25,cs.AI,BENCHMARK,NA,EXP_DESIGN;EXECUTION;ANALYSIS,GENERAL_ML,BENCHMARK_METRIC,NONE,NO,NO,METHOD,NONE_CLAIMED,0,"'CausaLab, a scalable environment for evaluating interactive causal discovery by LLM agents'; agent 'intervenes on a manipulator crystal, and predicts the resonance frequency' (design/execute/analyze in a synthetic lab)."
2605.26081,VeriTrace: Evolving Mental Models for Deep Research Agents,2026-05-25,cs.AI,SYSTEM,L1_STAGE,LITERATURE;WRITING,GENERAL_ML,BENCHMARK_METRIC;LLM_JUDGE,TRACES,NO,NO,METHOD,NONE_CLAIMED,0,"'We realise this in VeriTrace, a cognitive-graph framework that explicitly implements the three loops'; DRB/DeepConsult 'win rate' evaluations are LLM-judged; explicit evolving intermediate representation = designed inspectable state."
2605.26340,ScientistOne: Towards Human-Level Autonomous Research via Chain-of-Evidence,2026-05-25,cs.AI,SYSTEM,L4_FULL,IDEATION;LITERATURE;EXP_DESIGN;EXECUTION;ANALYSIS;WRITING;REVIEW,GENERAL_ML,BENCHMARK_METRIC,PROVENANCE;TRACES,NO,NO,CAPABILITY,NONE_CLAIMED,0,"'ScientistOne, an end-to-end autonomous research system that maintains evidence chains by construction throughout literature review, solution discovery, and paper writing'; 'Chain-of-Evidence ... requiring every claim to be traceable to its evidence source'; 'CoE Audit' provides the review stage; 'gold medals on MLE-Bench tasks'."
2605.26730,PRISM: A Multi-Dimensional Benchmark for Evaluating LLM Peer Reviewers,2026-05-26,cs.CL,BENCHMARK,NA,REVIEW,GENERAL_ML,BENCHMARK_METRIC;LLM_JUDGE,PROVENANCE,PARTIAL,NO,METHOD,EVALUATOR,0,"'PRISM ... a benchmarking framework that evaluates review quality across four dimensions'; 'grounds each dimension in argument mining, retrieval-augmented verification, and consensus-based scoring'; only 'demo and key results' link given."
2605.26870,Persistent AI Agents in Academic Research: A Single-Investigator Implementation Case Study,2026-05-26,cs.MA,CASE_STUDY,L2_PIPELINE,UNCLEAR,OTHER,REAL_WORLD,TRACES,NO,NO,METHOD,CO_PERFORMER,1,"'A structured self-observed implementation case study'; 'agent is embedded persistently in a real academic research environment with durable memory, local files, external tools, scheduled routines, delegated roles, and explicit safety protocols' (governance/approval structure, human researcher performs work alongside). Abstract reports telemetry counts but does not identify which research lifecycl"
2605.27072,E3: Issue-Level Backtesting for Automated Research Critique,2026-05-26,cs.CL,SYSTEM,L1_STAGE,REVIEW,GENERAL_ML,BENCHMARK_METRIC;LLM_JUDGE,PROVENANCE;REPRO_ARTIFACTS,PARTIAL,YES,CAPABILITY,EVALUATOR,0,"'E3, an automated review assistant'; 'a meta-judge that observes only anonymised reviews labels every issue-source pair'; 'Corpus, baseline prompts, judge prompt template, and evaluation code are released' (eval code only, not system code); human ICLR reviews used as comparison baseline."
2605.27176,The Compressive Knowledge Graph Hypothesis: Which Graph Facts Matter for Scientific Hypothesis Generation?,2026-05-26,cs.AI,FRAMEWORK,NA,IDEATION,MATERIALS,BENCHMARK_METRIC,NONE,NO,NO,METHOD,NONE_CLAIMED,0,"'We study KG-guided hypothesis generation for battery materials'; 'We perturb local KGs by varying density, ontology richness, topology, and control structure, and evaluate outputs with both provided-graph and fixed-reference metrics' (a perturbation/eval protocol across systems, no new system)."
2605.27904,Dr-CiK: A Testbed for Foresight-Driven Agents,2026-05-27,cs.AI,BENCHMARK,NA,LITERATURE;ANALYSIS,GENERAL_ML,BENCHMARK_METRIC,NONE,NO,NO,METHOD,NONE_CLAIMED,0,"'we introduce Dr-CiK, a benchmark for evaluating whether agents can retrieve forecasting-relevant supporting context from a document corpus ... and generate forecasts supported by that evidence'."
2605.27905,AI Research Agents Narrow Scientific Exploration,2026-05-27,cs.CL,POSITION,NA,IDEATION,MULTI,BENCHMARK_METRIC,NONE,NO,NO,CAPABILITY,NONE_CLAIMED,0,"'We examine whether AI-generated ideas broaden scientific exploration or primarily reinforce existing work'; 'Using five agent frameworks and five large language models, we generate 219,655 ideas for different scientific fields' — an argued empirical thesis, no new system or released benchmark headline."
