arxiv_id,title,area,domain,cohort,first_submitted,claim_strength,autonomy,paper_type,repo_urls,archetype,lineage,institution,n_files,extensions
2505.19955,MLR-Bench: Evaluating AI Agents on Open-Ended Machine Learning Research,A5_benchmark,GENERAL_ML,2025-H1,2025-05-26,METHOD,NA,BENCHMARK,github.com/chchenhui/mlrbench | huggingface.co/datasets/chchenhui,FULL_PIPELINE,,,12716,.cfg;.csv;.gpu-server04;.ipynb;.jpg;.json;.log;.md;.pdf;.pkl;.png;.py
2505.20246,On Path to Multimodal Historical Reasoning: HistBench and HistAgent,A5_benchmark,OTHER,2025-H1,2025-05-26,CAPABILITY,NA,BENCHMARK,github.com/CharlesQ9/HistAgent | github.com/huggingface/smolagents | huggingface.co/datasets/jiahaoq/HistBench,CODE_ONLY,,,185,.ipynb;.md;.png;.py;.toml;.txt;.yaml;.yml
2505.20779,CHIMERA: A Knowledge Base of Scientific Idea Recombinations for Research Analysis and Ideation,A5_benchmark,GENERAL_ML,2025-H1,2025-05-27,METHOD,NA,BENCHMARK,github.com/allenai/scispacy | github.com/mistralai/mistral-finetune | github.com/mistralai/mistral-inference | github.com/sunnweiwei/RankGPT,FULL_PIPELINE,,,97,.cfg;.conllu;.in;.ini;.json;.md;.pmids;.png;.py;.rrf;.sh;.svg
2506.08140,AutoSDT: Scaling Data-Driven Discovery Tasks Toward Open Co-Scientists,A5_benchmark,MULTI,2025-H1,2025-06-09,METHOD,NA,BENCHMARK,github.com/bndr/pipreqs | github.com/en/graphql,CODE_ONLY,,,52,.bat;.ini;.ipynb;.lock;.py;.pyw;.rst;.toml;.txt;.yaml;.yml
2506.11763,DeepResearch Bench: A Comprehensive Benchmark for Deep Research Agents,A5_benchmark,MULTI,2025-H1,2025-06-13,METHOD,NA,BENCHMARK,github.com/Ayanami0730/deep_research_bench,FULL_PIPELINE,,,42,.jsonl;.md;.png;.py;.sh;.txt
2506.13784,ScholarSearch: Benchmarking Scholar Searching Ability of LLMs,A5_benchmark,MULTI,2025-H1,2025-06-11,METHOD,NA,BENCHMARK,huggingface.co/datasets/PKU-DS-,DEAD,,,0,
2506.19724,From Reproduction to Replication: Evaluating Research Agents with Progressive Code Masking,A5_benchmark,GENERAL_ML,2025-H1,2025-06-24,METHOD,NA,BENCHMARK,github.com/j1mk1m/AutoExperiment,FULL_PIPELINE,,,1464,.cff;.csv;.eps;.gif;.in;.ipynb;.jpeg;.json;.jsonl;.md;.p;.py
2506.21506,Mind2Web 2: Evaluating Agentic Search with Agent-as-a-Judge,A5_benchmark,GENERAL_ML,2025-H1,2025-06-26,METHOD,NA,BENCHMARK,github.com/Stigmatoz/web-activity-time-tracker | huggingface.co/blog/open-deep-research,FULL_PIPELINE,,,192,.css;.gif;.html;.jpg;.json;.md;.mp3;.png;.ps1;.svg;.ts;.vue
2506.22419,The Automated LLM Speedrunning Benchmark: Reproducing NanoGPT Improvements,A5_benchmark,GENERAL_ML,2025-H1,2025-06-27,METHOD,NA,BENCHMARK,github.com/Aider-AI/aider | github.com/IntologyAI/Zochi | github.com/KellerJordan/modded-nanogpt | github.com/facebookresearch/llm-speedrunner | github.com/google-research/rliable | github.com/karpathy/nanoGPT,FULL_PIPELINE,,,691,.c;.chatito;.clj;.cpp;.cs;.css;.d;.dart;.el;.elm;.env;.ex
2507.05495,Deep Research Comparator: A Platform For Fine-grained Human Annotations of Deep Research Agents,A5_benchmark,GENERAL_ML,2025-H2,2025-07-07,METHOD,NA,BENCHMARK,github.com/cxcscmu/Deep-Research-,DEAD,,,0,
2507.07155,Evaluating Retrieval-Augmented Generation Agents for Autonomous Scientific Discovery in Astrophysics,A5_benchmark,PHYSICS,2025-H2,2025-07-09,METHOD,NA,BENCHMARK,github.com/CMBAgents/cmbagent | github.com/CMBAgents/scirag | huggingface.co/datasets/ASTROANTS/CosmoPaperQA,FULL_PIPELINE,,,176,.bat;.in;.ipynb;.json;.md;.pdf;.pkl;.png;.py;.rst;.toml;.txt
2507.16280,ResearcherBench: Evaluating Deep AI Research Systems on the Frontiers of Scientific Inquiry,A5_benchmark,GENERAL_ML,2025-H2,2025-07-22,METHOD,NA,BENCHMARK,github.com/GAIR-NLP/ResearcherBench,FULL_PIPELINE,,,50,.jpg;.json;.md;.pdf;.png;.py;.sh;.txt
2508.03963,Can Large Language Models Adequately Perform Symbolic Reasoning Over Time Series?,A5_benchmark,GENERAL_ML,2025-H2,2025-08-05,METHOD,NA,BENCHMARK,github.com/nuuuh/SymbolBench,FULL_PIPELINE,,,15893,.csv;.ipynb;.json;.md;.npy;.pdf;.png;.py;.sh;.txt;.yaml
2508.04183,Characterizing Deep Research: A Benchmark and Formal Definition,A5_benchmark,MULTI,2025-H2,2025-08-06,METHOD,NA,BENCHMARK,github.com/bytedance/deer-flow | github.com/dzhng/deep-research | github.com/microsoft/LiveDRBench,FULL_PIPELINE,,,2020,.cmd;.code-workspace;.conf;.css;.csv;.example;.html;.ico;.ini;.jpg;.js;.json
2508.06600,BrowseComp-Plus: A More Fair and Transparent Evaluation Benchmark of Deep-Research Agent,A5_benchmark,GENERAL_ML,2025-H2,2025-08-08,METHOD,NA,BENCHMARK,huggingface.co/datasets/HuggingFaceFW/fineweb-edu,DEAD,,,0,
2508.06960,DatasetResearch: Benchmarking Agent Systems for Demand-Driven Dataset Discovery,A5_benchmark,GENERAL_ML,2025-H2,2025-08-09,METHOD,NA,BENCHMARK,github.com/GAIR-NLP/DatasetResearch,FULL_PIPELINE,,,456,".6,;.cff;.in;.json;.local;.lock;.md;.png;.py;.sh;.toml;.txt"
2508.07955,Expert Preference-based Evaluation of Automated Related Work Generation,A5_benchmark,GENERAL_ML,2025-H2,2025-08-11,METHOD,NA,BENCHMARK,github.com/allenai/s2orc-doc2json,FULL_PIPELINE,,,70,.css;.gz;.html;.json;.md;.nxml;.pdf;.properties;.py;.sh;.txt;.xml
2508.11987,FutureX: An Advanced Live Benchmark for LLM Agents in Future Prediction,A5_benchmark,OTHER,2025-H2,2025-08-16,METHOD,NA,BENCHMARK,github.com/Significant-Gravitas/AutoGPT | github.com/huggingface/smolagents | github.com/langchain-ai/langchain | github.com/yoheinakajima/babyagi | huggingface.co/blog/open-deep-research,FULL_PIPELINE,,,4626,.autogpt;.avif;.baseline;.bat;.cff;.code-workspace;.css;.csv;.default;.example;.exs;.icns
2508.15804,ReportBench: Evaluating Deep Research Agents via Academic Survey Tasks,A5_benchmark,GENERAL_ML,2025-H2,2025-08-14,METHOD,NA,BENCHMARK,github.com/ByteDance-BandAI/ReportBench,FULL_PIPELINE,,,134,.cff;.jsonl;.md;.pdf;.png;.py;.sh;.txt
2509.25106,Towards Personalized Deep Research: Benchmarks and Evaluations,A5_benchmark,MULTI,2025-H2,2025-09-29,METHOD,NA,BENCHMARK,github.com/MiroMindAI/MiroFlow | github.com/OPPO-PersonalAI/PersonalizedDeepResearchBench,FULL_PIPELINE,,,46,.jpg;.jsonl;.md;.py;.sh;.txt
2510.00172,DRBench: A Realistic Benchmark for Enterprise Deep Research,A5_benchmark,OTHER,2025-H2,2025-09-30,METHOD,NA,BENCHMARK,github.com/All-Hands-AI/OpenHands | github.com/FoundationAgents/OpenManus | github.com/ServiceNow/drbench | github.com/huggingface/smolagents | github.com/zilliztech/deep-searcher,FULL_PIPELINE,,,2568,.cff;.cjs;.css;.ico;.in;.ini;.j2;.js;.json;.lock;.mako;.md
2510.02190,"Dr. Bench: A Multidimensional Evaluation for Deep Research Agents, from Answers to Reports",A5_benchmark,MULTI,2025-H2,2025-10-02,METHOD,NA,BENCHMARK,github.com/QwenLM/Qwen-Agent | github.com/evigbyen/drbench,FULL_PIPELINE,,,345,.css;.csv;.dockerfile;.example;.html;.in;.ipynb;.jpeg;.jpg;.js;.json;.jsx
2510.10472,FML-bench: Benchmarking Machine Learning Agents for Scientific Research,A5_benchmark,GENERAL_ML,2025-H2,2025-10-12,METHOD,NA,BENCHMARK,github.com/qrzou/FML-bench | github.com/sicara/easy-few-sho,FULL_PIPELINE,,,229,.json;.md;.pdf;.png;.py;.yaml
2510.13936,FinDeepResearch: Evaluating Deep Research Agents in Rigorous Financial Analysis,A5_benchmark,OTHER,2025-H2,2025-10-15,METHOD,NA,BENCHMARK,github.com/confident-ai/deepeval,FULL_PIPELINE,,,2364,.cff;.cjs;.css;.csv;.docx;.example;.gif;.ico;.in;.ipynb;.js;.json
2510.14240,LiveResearchBench: A Live Benchmark for User-Centric Deep Research in the Wild,A5_benchmark,OTHER,2025-H2,2025-10-16,METHOD,NA,BENCHMARK,github.com/langchain-ai/open_deep_,DEAD,,,0,
2510.21652,AstaBench: Rigorous Benchmarking of AI Agents with a Scientific Research Suite,A5_benchmark,MULTI,2025-H2,2025-10-24,METHOD,NA,BENCHMARK,github.com/UKGovernmentBEIS/inspect_ai | github.com/allenai/agent-baselines | github.com/allenai/agent-eval | github.com/allenai/asta-bench | github.com/allenai/asta-paper-finder | github.com/allenai/codescientist,FULL_PIPELINE,,,2023,.cff;.cfg;.css;.csv;.debug;.desktop;.dev;.dockerfile;.eval;.gpg;.html;.in
2512.01948,How Far Are We from Genuinely Useful Deep Research Agents?,A5_benchmark,GENERAL_ML,2025-H2,2025-12-01,METHOD,NA,BENCHMARK,github.com/MiroMindAI/MiroThinker | github.com/OPPO-PersonalAI/FINDER_DEFT,FULL_PIPELINE,,,68,.example;.ipynb;.jpg;.jsonl;.md;.png;.py;.sh;.txt
2512.15567,Evaluating Large Language Models in Scientific Discovery,A5_benchmark,MULTI,2025-H2,2025-12-17,METHOD,NA,BENCHMARK,github.com/HowieHwong/sde-harness | huggingface.co/deep-principle/datasets,FULL_PIPELINE,,,566,.arf;.ckpt;.csv;.error;.fits;.gif;.gz;.ini;.jpg;.json;.md;.npy
2512.16969,Probing Scientific General Intelligence of LLMs with Scientist-Aligned Workflows,A5_benchmark,MULTI,2025-H2,2025-12-18,METHOD,NA,BENCHMARK,github.com/InternScience/SGI-Bench | github.com/huggingface/smolagents | huggingface.co/collections/InternScience | huggingface.co/deepseek-ai/DeepSeek-,CODE_ONLY,,,34,.data;.example;.gz;.jpg;.md;.png;.py;.test;.txt;.zip
2512.17776,DEER: A Benchmark for Evaluating Deep Research Agents on Expert Report Generation,A5_benchmark,GENERAL_ML,2025-H2,2025-12-19,METHOD,NA,BENCHMARK,github.com/hanjanghoon/DEER,CODE_ONLY,,,88,.json;.md;.png;.py;.pyc;.sh;.txt;.xlsx;.yml
2512.22145,Pre-review to Peer review: Pitfalls of Automating Reviews using Large Language Models,A5_benchmark,GENERAL_ML,2025-H2,2025-12-14,CAPABILITY,NA,BENCHMARK,github.com/akhilpandey95/LMRSD,CODE_ONLY,,,53,.csv;.log;.md;.png;.py
2512.22334,SciEvalKit: An Open-source Evaluation Toolkit for Scientific General Intelligence,A5_benchmark,MULTI,2025-H2,2025-12-26,METHOD,NA,BENCHMARK,github.com/InternScience/SciEvalKit,FULL_PIPELINE,,,711,.cff;.csv;.g4;.ipynb;.jar;.md;.pdf;.png;.py;.sh;.svg;.toml
2601.03540,DeepSynth-Eval: Objectively Evaluating Information Consolidation in Deep Survey Writing,A5_benchmark,GENERAL_ML,2026-H1,2026-01-07,METHOD,NA,BENCHMARK,github.com/Kwai-Klear/DeepSynth-Eval,FULL_PIPELINE,,,16,.jpg;.jsonl;.md;.pdf;.py;.sh;.toml
2601.04577,Sci-Reasoning: A Dataset Decoding AI Innovation Patterns,A5_benchmark,GENERAL_ML,2026-H1,2026-01-08,METHOD,NA,BENCHMARK,github.com/AmberLJC/Sci-Reasoning,CODE_ONLY,,,7009,.csv;.json;.md;.pdf;.png;.py
2601.06943,"Watching, Reasoning, and Searching: A Video Deep Research Benchmark on Open Web for Agentic Video Reasoning",A5_benchmark,GENERAL_ML,2026-H1,2026-01-11,METHOD,NA,BENCHMARK,github.com/QuantaAlpha/VideoDR-Benchmark | huggingface.co/datasets/strike20023/VideoDR | huggingface.co/zai-org/GLM-4.6V-Flash,FULL_PIPELINE,,,30,.example;.md;.png;.py;.toml;.txt;.xlsx;.yaml
2601.08536,DeepResearch Bench II: Diagnosing Deep Research Agents via Rubrics from Expert Report,A5_benchmark,GENERAL_ML,2026-H1,2026-01-13,METHOD,NA,BENCHMARK,github.com/imlrz/DeepResearch-Bench-IIto,DEAD,,,0,
2601.09688,DeepResearchEval: An Automated Framework for Deep Research Task Construction and Agentic Evaluation,A5_benchmark,GENERAL_ML,2026-H1,2026-01-14,METHOD,NA,BENCHMARK,github.com/Infinity-AILab/DeepResearchEval,FULL_PIPELINE,,,186,.css;.docx;.html;.js;.json;.jsonl;.lock;.md;.mdc;.mp3;.pdf;.png
2601.10504,DR-Arena: an Automated Evaluation Framework for Deep Research Agents,A5_benchmark,GENERAL_ML,2026-H1,2026-01-15,METHOD,NA,BENCHMARK,github.com/iNLP-Lab/DR-Arena | github.com/pat310/google-trends-api,FULL_PIPELINE,,,1231,.css;.html;.ico;.json;.md;.mjs;.png;.py;.svg;.ts;.tsx;.txt
2601.11374,Reward Modeling for Scientific Writing Evaluation,A5_benchmark,GENERAL_ML,2026-H1,2026-01-16,METHOD,NA,BENCHMARK,huggingface.co/ibm-granite/granite-3,DEAD,,,0,
2601.12369,Can Deep Research Agents Retrieve and Organize? Evaluating the Synthesis Gap with Expert Taxonomies,A5_benchmark,GENERAL_ML,2026-H1,2026-01-18,METHOD,NA,BENCHMARK,github.com/KongLongGeFDU/TaxoBench,CODE_ONLY,,,22,.jsonl;.md;.pdf;.py;.sh
2601.13217,Beyond Single-shot Writing: Deep Research Agents are Unreliable at Multi-turn Report Revision,A5_benchmark,GENERAL_ML,2026-H1,2026-01-19,METHOD,NA,BENCHMARK,github.com/BaleChen/Mr-Dre,FULL_PIPELINE,,,35,.example;.jsonl;.lock;.md;.png;.py;.sh;.toml
2601.16344,DSGym: A Holistic Framework for Evaluating and Training Data Science Agents,A5_benchmark,MULTI,2026-H1,2026-01-22,METHOD,NA,BENCHMARK,github.com/fannie1208/DSGym,FULL_PIPELINE,,,1398,.csv;.dta;.env;.json;.jsonl;.md;.png;.py;.sh;.toml;.txt;.yml
2601.19916,PaperAudit-Bench: Benchmarking Error Detection in Research Papers for Critical Automated Peer Review,A5_benchmark,GENERAL_ML,2026-H1,2026-01-07,METHOD,NA,BENCHMARK,github.com/NeuroDong/Ai-Review | github.com/TU2021/PaperAudit,FULL_PIPELINE,,,73,.example;.json;.md;.pdf;.png;.py;.sh;.txt;.yaml;.yml
2601.20996,MADE: Benchmark Environments for Closed-Loop Materials Discovery,A5_benchmark,MATERIALS,2026-H1,2026-01-28,METHOD,NA,BENCHMARK,github.com/diffractivelabs/MADE | github.com/facebookresearch/hydra,FULL_PIPELINE,,,1630,.api_change;.bash;.bugfix;.cfg;.config;.css;.docs;.exp;.feature;.fish;.g4;.html
2601.21937,Retrieval-Infused Reasoning Sandbox: A Benchmark for Decoupling Retrieval and Reasoning Capabilities,A5_benchmark,GENERAL_ML,2026-H1,2026-01-29,METHOD,NA,BENCHMARK,huggingface.co/zai-org/GLM-4.6,DEAD,,,0,
2602.01590,Wiki Live Challenge: Challenging Deep Research Agents with Expert-Level Wikipedia Articles,A5_benchmark,GENERAL_ML,2026-H1,2026-02-02,METHOD,NA,BENCHMARK,github.com/WangShao2000/Wiki_Live_Challenge | github.com/langchain-ai/open_deep_research,FULL_PIPELINE,,,2540,.csv;.example;.json;.md;.png;.py;.txt
2602.02905,FIRE-Bench: Evaluating AI Agents on the Rediscovery of Scientific Insights,A5_benchmark,GENERAL_ML,2026-H1,2026-02-02,METHOD,NA,BENCHMARK,github.com/All-Hands-AI/OpenHands,FULL_PIPELINE,,,2568,.cff;.cjs;.css;.ico;.in;.ini;.j2;.js;.json;.lock;.mako;.md
2602.05975,SAGE: Benchmarking and Improving Retrieval for Deep Research Agents,A5_benchmark,GENERAL_ML,2026-H1,2026-02-05,METHOD,NA,BENCHMARK,github.com/HughieHu/Sage,DATA_ONLY,,,9,.json;.md
2602.06855,AIRS-Bench: a Suite of Tasks for Frontier AI Research Science Agents,A5_benchmark,MULTI,2026-H1,2026-02-06,METHOD,NA,BENCHMARK,github.com/anomalyco/opencode | github.com/facebookresearch/airs-bench,FULL_PIPELINE,,,6330,.aac;.astro;.cjs;.css;.desktop;.example;.html;.icns;.ico;.jpg;.js;.json
2602.11238,SurveyLens: A Discipline-Aware Benchmark for Automatic Survey Generation,A5_benchmark,MULTI,2026-H1,2026-02-11,METHOD,NA,BENCHMARK,github.com/TechnicolorGUO/SurveyLens,CODE_ONLY,,,3128,.csv;.json;.jsonl;.md;.png;.py;.pyc;.zip
2602.11685,"DRACO: a Cross-Domain Benchmark for Deep Research Accuracy, Completeness, and Objectivity",A5_benchmark,MULTI,2026-H1,2026-02-12,METHOD,NA,BENCHMARK,github.com/The-LLM-Data-Company/rubric,CODE_ONLY,,,31,.example;.ini;.lock;.md;.png;.py;.toml;.yaml
2602.18446,ReportLogic: Evaluating Logical Quality in Deep Research Reports,A5_benchmark,GENERAL_ML,2026-H1,2026-01-27,METHOD,NA,BENCHMARK,github.com/OpenRLHF/OpenRLHF,CODE_ONLY,,,96,.md;.png;.py;.sh;.svg;.toml;.txt;.yaml;.yml
2602.18940,DREAM: Deep Research Evaluation with Agentic Metrics,A5_benchmark,GENERAL_ML,2026-H1,2026-02-21,METHOD,NA,BENCHMARK,huggingface.co/blog/open-deep-research | huggingface.co/datasets/Salesforce,DEAD,,,0,
2603.00582,Super Research: Answering Highly Complex Questions with Large Language Models through Super Deep and Super Wide Research,A5_benchmark,MULTI,2026-H1,2026-02-28,METHOD,NA,BENCHMARK,github.com/langchain-ai/langchain | github.com/meta-llama/llama-models,FULL_PIPELINE,,,3022,.ambr;.cff;.csv;.dockerfile;.eml;.example;.gbnf;.gz;.html;.js;.json;.lock
2603.01152,DeepResearch-9K: A Challenging Benchmark Dataset of Deep-Research Agent,A5_benchmark,GENERAL_ML,2026-H1,2026-03-01,METHOD,NA,BENCHMARK,huggingface.co/datasets/artillerywu/DeepResearch-,DEAD,,,0,
2603.04751,Evaluating the Search Agent in a Parallel World,A5_benchmark,GENERAL_ML,2026-H1,2026-03-05,METHOD,NA,BENCHMARK,github.com/TIMMY-CHAN/Mind-ParaWorld,FULL_PIPELINE,,,83,.jsonl;.md;.py;.sh;.txt
2603.06739,ResearchEnvBench: Benchmarking Agents on Environment Synthesis for Research Code Execution,A5_benchmark,SOFTWARE,2026-H1,2026-03-06,METHOD,NA,BENCHMARK,github.com/No-518/ResearchEnvBench,CODE_ONLY,,,614,.csv;.dockerfile;.example;.identifier;.json;.jsonl;.md;.ods;.py;.sh;.xlsx;.yaml
2603.08117,UIS-Digger: Towards Comprehensive Research Agent Systems for Real-world Unindexed Information Seeking,A5_benchmark,GENERAL_ML,2026-H1,2026-03-09,METHOD,NA,BENCHMARK,github.com/camel-ai/owl | huggingface.co/datasets/UIS-Digger/UIS-QA,FULL_PIPELINE,,,153,.bat;.cff;.example;.ico;.jpeg;.json;.lock;.md;.pdf;.png;.py;.sh
2603.16289,VisBrowse-Bench: Benchmarking Visual-Native Search for Multimodal Browsing Agents,A5_benchmark,GENERAL_ML,2026-H1,2026-03-17,METHOD,NA,BENCHMARK,github.com/ZhengboZhang/VisBrowse-Bench,CODE_ONLY,,,196,.jsonl;.md;.png;.py;.sh
2603.25342,From Intent to Evidence: A Categorical Approach for Structural Evaluation of Deep Research Agents,A5_benchmark,GENERAL_ML,2026-H1,2026-03-26,METHOD,NA,BENCHMARK,github.com/tzq1999/CDR,DEAD,,,0,
2603.28407,MiroEval: Benchmarking Multimodal Deep Research Agents in Process and Outcome,A5_benchmark,GENERAL_ML,2026-H1,2026-03-30,METHOD,NA,BENCHMARK,github.com/MiroMindAI/MiroEval,FULL_PIPELINE,,,238,.example;.jpg;.json;.lock;.md;.pdf;.png;.py;.sh;.template;.toml;.txt
2603.28651,"Not Search, But Scan: Benchmarking MLLMs on Scan-Oriented Academic Paper Reasoning",A5_benchmark,MULTI,2026-H1,2026-03-27,METHOD,NA,BENCHMARK,github.com/BUPT-Reasoning-Lab/ScholScan | huggingface.co/datasets/BUPT-Reasoning-Lab/ScholScan,CODE_ONLY,,,34,.css;.html;.js;.md;.pdf;.png;.py;.txt
2604.01195,ORBIT: Scalable and Verifiable Data Generation for Search Agents on a Tight Budget,A5_benchmark,GENERAL_ML,2026-H1,2026-04-01,METHOD,NA,BENCHMARK,github.com/castorini/orbit | github.com/deedy5/ddgs | huggingface.co/BAAI/bge-large-en-v1.5 | huggingface.co/BAAI/bge-m3 | huggingface.co/Qwen/Qwen3-4B | huggingface.co/Qwen/Qwen3-4B-Instruct-2507,FULL_PIPELINE,,,54,.json;.md;.py;.sh;.toml;.typed;.yaml;.yml
2604.03159,BibTeX Citation Hallucinations in Scientific Publishing Agents: Evaluation and Mitigation,A5_benchmark,MULTI,2026-H1,2026-04-03,METHOD,NA,BENCHMARK,github.com/zotero/translation-server,FULL_PIPELINE,,,57,.env-sample;.j2;.js;.json;.json5;.md;.opts;.sh;.xml;.yml
2604.04017,GeoBrowse: A Geolocation Benchmark for Agentic Tool Use with Expert-Annotated Reasoning Traces,A5_benchmark,OTHER,2026-H1,2026-04-05,METHOD,NA,BENCHMARK,github.com/ornamentt/GeoBrowse | huggingface.co/meta-llama/Llama-3.2-90B-,FULL_PIPELINE,,,708,.cpp;.example;.jpg;.js;.json;.jsonl;.md;.png;.py;.sh;.toml;.txt
2604.09251,"DRBENCHER: Can Your Agent Identify the Entity, Retrieve Its Properties and Do the Math?",A5_benchmark,MULTI,2026-H1,2026-04-10,METHOD,NA,BENCHMARK,github.com/BerriAI/litellm,FULL_PIPELINE,,,9171,.avif;.build_from_pip;.conf;.css;.csv;.database;.db;.development;.dockerignore;.example;.go;.gz
2604.09793,GIANTS: Generative Insight Anticipation from Scientific Literature,A5_benchmark,MULTI,2026-H1,2026-04-10,METHOD,NA,BENCHMARK,github.com/joyheyueya/giants | github.com/karpathy/autoresearch,FULL_PIPELINE,,,432,.8;.json;.md;.megatron;.patch;.pdf;.png;.py;.rocm;.rst;.safetensors;.sagemaker
2604.10938,AgentWebBench: Benchmarking Multi-Agent Coordination in Agentic Web,A5_benchmark,GENERAL_ML,2026-H1,2026-04-13,METHOD,NA,BENCHMARK,github.com/google/A2A,CODE_ONLY,,,129,.css;.env;.html;.js;.json;.lock;.md;.patterns;.png;.proto;.py;.rst
2604.11307,PaperScope: A Multi-Modal Multi-Document Benchmark for Agentic Deep Research Across Massive Scientific Papers,A5_benchmark,GENERAL_ML,2026-H1,2026-04-13,METHOD,NA,BENCHMARK,github.com/CherYou/PaperScope | huggingface.co/OpenSearch-AI/Ops-MM-,FULL_PIPELINE,,,73,.example;.jsonl;.md;.png;.py;.pyc;.sh;.txt
2604.13418,MERRIN: A Benchmark for Multimodal Evidence Retrieval and Reasoning in Noisy Web Environments,A5_benchmark,GENERAL_ML,2026-H1,2026-04-15,METHOD,NA,BENCHMARK,github.com/huggingface/smolagents,CODE_ONLY,,,185,.ipynb;.md;.png;.py;.toml;.txt;.yaml;.yml
2604.14683,DR$^{3}$-Eval: Towards Realistic and Reproducible Deep Research Evaluation,A5_benchmark,GENERAL_ML,2026-H1,2026-04-16,METHOD,NA,BENCHMARK,github.com/MiroMindAI/MiroFlow | github.com/NJU-LINK/DR3-Eval | github.com/xai-org/grok-1 | huggingface.co/CometAPI/Claude_Sonnet4 | huggingface.co/CometAPI/gemini2.5_pro_ | huggingface.co/Qwen/Qwen3-235B-A22B,CODE_ONLY,,,215,.css;.example;.html;.js;.md;.otf;.pdf;.png;.py;.sh;.toml;.ttf
2604.15145,An Axiomatic Benchmark for Evaluation of Scientific Novelty Metrics,A5_benchmark,GENERAL_ML,2026-H1,2026-04-16,METHOD,NA,BENCHMARK,huggingface.co/datasets/pwc-archive/papers-with-abstracts,DEAD,,,0,
2604.15411,PRL-Bench: A Comprehensive Benchmark Evaluating LLMs' Capabilities in Frontier Physics Research,A5_benchmark,PHYSICS,2026-H1,2026-04-16,METHOD,NA,BENCHMARK,huggingface.co/datasets/AdrianMiao/PRL_Bench,DEAD,,,0,
2604.23815,DRACULA: Hunting for the Actions Users Want Deep Research Agents to Execute,A5_benchmark,GENERAL_ML,2026-H1,2026-04-26,METHOD,NA,BENCHMARK,github.com/allenai/dracula,FULL_PIPELINE,,,124,.arrow;.csv;.json;.jsonl;.md;.png;.py;.sh;.toml;.txt
2604.25256,AutoResearchBench: Benchmarking AI Agents on Complex Scientific Literature Discovery,A5_benchmark,OTHER,2026-H1,2026-04-28,METHOD,NA,BENCHMARK,github.com/CherYou/AutoResearchBench,FULL_PIPELINE,,,24,.env;.jsonl;.md;.pdf;.png;.py;.sh;.txt
2604.28031,Models Recall What They Violate: Constraint Adherence in Multi-Turn LLM Ideation,A5_benchmark,MULTI,2026-H1,2026-04-30,CAPABILITY,NA,BENCHMARK,github.com/kruthof/driftbench | huggingface.co/datasets/anonymous-driftbench,FULL_PIPELINE,,,107,.j2;.json;.md;.py;.sh;.toml;.yaml
2605.10246,SciIntegrity-Bench: A Benchmark for Evaluating Academic Integrity in AI Scientist Systems,A5_benchmark,GENERAL_ML,2026-H1,2026-05-11,METHOD,NA,BENCHMARK,github.com/aiming-lab/AutoResearchClaw | github.com/liuxingtong/Sci-Integrity-Bench,FULL_PIPELINE,,,305,.csv;.example;.json;.md;.png;.py;.txt
2605.10574,LLM Jaggedness Unlocks Scientific Creativity,A5_benchmark,MULTI,2026-H1,2026-05-11,METHOD,NA,BENCHMARK,github.com/CFN-softbio/SciAidanBench,CODE_ONLY,,,128,.csv;.json;.md;.png;.py
2605.11532,"Read, Grep, and Synthesize: Diagnosing Cross-Domain Seed Exposure for LLM Research Ideation",A5_benchmark,GENERAL_ML,2026-H1,2026-05-12,METHOD,NA,BENCHMARK,github.com/yunjoochoi/PaperGym,FULL_PIPELINE,,,759,.examples;.index;.json;.jsonl;.lock;.md;.pdf;.png;.py;.sh;.toml;.yaml
2605.14600,SciPaths: Forecasting Pathways to Scientific Discovery,A5_benchmark,GENERAL_ML,2026-H1,2026-05-14,METHOD,NA,BENCHMARK,github.com/ericchamoun/scipaths,FULL_PIPELINE,,,63,.example;.json;.md;.pt;.py;.tsv;.txt
2605.15011,The Scientific Contribution Graph: Automated Literature-based Technological Roadmapping at Scale,A5_benchmark,GENERAL_ML,2026-H1,2026-05-14,METHOD,NA,BENCHMARK,github.com/datalab-to/marker,FULL_PIPELINE,,,265,.ini;.jpeg;.json;.jsonl;.lock;.md;.pdf;.png;.py;.sh;.toml;.yaml
2605.16616,MLReplicate: Benchmarking Autonomous Research Systems for Machine Learning Reproducibility,A5_benchmark,GENERAL_ML,2026-H1,2026-05-15,METHOD,NA,BENCHMARK,github.com/gsasikiran/MLReplicate-benchmarking,FULL_PIPELINE,,,9824,.aux;.backup;.bbl;.bib;.blg;.bst;.cfg;.conf;.css;.csv;.err;.gif
2605.17373,FML-bench: A Controlled Study of AI Research Agent Strategies from the Perspective of Search Dynamics,A5_benchmark,GENERAL_ML,2026-H1,2026-05-17,METHOD,NA,BENCHMARK,github.com/karpathy/autoresearch | github.com/qrzou/FML-bench | github.com/sicara/easy-few-shot-learning,FULL_PIPELINE,,,229,.json;.md;.pdf;.png;.py;.yaml
2605.21413,Teaching AI Through Benchmark Construction: QuestBench as a Course-Based Practice for Accountable Knowledge Work,A5_benchmark,SOCIAL_SCI,2026-H1,2026-05-20,METHOD,NA,BENCHMARK,huggingface.co/datasets/PKUAIWeb/QuestBench,DEAD,,,0,
